chromosome1	x1	x2	chromosome2	y1	y2	color	observed	loopId	FDR	EnrichmentScore	P2LL	distance	counts_X	counts_Y	density	-log10(binomal_p-value)	-log10(poisson_p-value)	-log10(hypergeometric_p-value)	-log10(poisson_p-value_peak_x)	-log10(poisson_p-value_peak_y)
chr19	16328015	16330645	chr19	16382777	16383821	"0,255,255"	5	chr19-chr19-11085	0.0	5.0	5.0	53969.0	127	295	0.08005379144196692	300.0	300.0	7.8187727964742315	12.121792731950615	153.70483613596625
chr19	6516173	6517513	chr19	6530655	6532178	"0,255,255"	7	chr19-chr19-11086	0.0	7.0	7.0	14573.5	514	167	0.1438228018375484	300.0	300.0	9.246796052844998	300.0	47.21021796377883
chr19	13952345	13953197	chr19	14015638	14016209	"0,255,255"	5	chr19-chr19-11087	0.0	5.0	5.0	63152.5	62	44	0.20668842569064402	300.0	300.0	13.608761687897283	24.451279884137627	17.501733695503066
chr19	10234863	10236718	chr19	10250115	10250310	"0,255,255"	5	chr19-chr19-11088	0.0	5.0	5.0	14422.0	110	185	0.14347201451599342	300.0	300.0	9.146662916375693	8.36629161058276	102.08968681047494
chr19	5967418	5968124	chr19	6022203	6022972	"0,255,255"	5	chr19-chr19-11089	0.0	5.0	5.0	54816.5	76	191	0.1994017828866349	300.0	300.0	9.89372841157214	40.73431988434896	144.77804564339738
chr19	10102191	10103167	chr19	10111362	10113003	"0,255,255"	6	chr19-chr19-11090	0.0	6.0	6.0	9503.5	92	113	0.13486479010674196	300.0	300.0	13.133534899759198	13.094488582734652	9.512753918898841
chr19	19459321	19461147	chr19	19489458	19491073	"0,255,255"	6	chr19-chr19-11091	0.0	6.0	6.0	30031.5	79	425	0.10256935649792032	300.0	300.0	10.063243207761108	25.19851346976717	300.0
chr19	41297175	41298049	chr19	41307636	41308963	"0,255,255"	5	chr19-chr19-11092	0.0	5.0	5.0	10687.5	51	273	0.13362909121207928	300.0	300.0	10.006222584492365	18.91380220001564	176.44730220865856
chr19	6048399	6049145	chr19	6087282	6088789	"0,255,255"	5	chr19-chr19-11093	0.0	5.0	5.0	39263.5	287	40	0.13054488671006945	300.0	300.0	10.447757256777663	215.93082465756038	8.739586333088283
chr19	17067558	17068852	chr19	17280935	17282914	"0,255,255"	7	chr19-chr19-11094	0.0	7.0	7.0	213719.5	218	212	0.12580650218787076	300.0	300.0	11.11332754444453	87.88486643034494	111.49135870492897
chr19	35141569	35143106	chr19	35216480	35217094	"0,255,255"	5	chr19-chr19-11095	0.0	5.0	5.0	74449.5	128	52	0.13673529974792492	300.0	300.0	11.620762283909285	33.71214691539944	20.911371679055943
chr19	1444907	1445602	chr19	1512972	1515657	"0,255,255"	10	chr19-chr19-11096	0.0	10.0	10.0	69060.0	113	147	0.17403410044839437	300.0	300.0	21.746982880203465	75.20634237571461	65.16368422280297
chr19	6516979	6518925	chr19	6586376	6590646	"0,255,255"	11	chr19-chr19-11097	0.0	11.0	11.0	70559.0	551	273	0.10409568620771079	300.0	300.0	13.666564297920617	300.0	62.13683859552043
chr19	48841151	48843384	chr19	48970441	48972130	"0,255,255"	7	chr19-chr19-11098	0.0	7.0	7.0	129018.0	162	286	0.10498844509456937	300.0	300.0	11.109174600699083	32.874780229215	151.3234072996508
chr19	921920	928261	chr19	947046	948324	"0,255,255"	14	chr19-chr19-11099	0.01	14.0	14.0	22594.5	573	126	0.1080889044916396	300.0	300.0	23.258774846424284	150.72906499076728	44.7869631972834
chr19	45091882	45092888	chr19	45178972	45179720	"0,255,255"	6	chr19-chr19-11100	0.0	6.0	6.0	86961.0	76	57	0.2012207273143351	300.0	300.0	15.485622456553623	12.03495655574224	14.019309749270228
chr19	2961767	2962434	chr19	3124820	3127015	"0,255,255"	6	chr19-chr19-11101	0.0	6.0	6.0	163817.0	270	127	0.12331976090473229	300.0	300.0	9.985830482405598	206.6909939662162	47.42133532265228
chr19	2647628	2650076	chr19	2871281	2871677	"0,255,255"	7	chr19-chr19-11102	0.0	7.0	7.0	222627.0	374	21	0.14478364334068253	300.0	300.0	16.89918664179639	126.16998979821226	5.411689401465759
chr19	16111563	16112783	chr19	16141406	16143873	"0,255,255"	7	chr19-chr19-11103	0.0	7.0	7.0	30466.5	139	113	0.11168014148654762	300.0	300.0	14.435616364740214	30.740450601620534	12.865126740918244
chr19	58475478	58477815	chr19	58513352	58514561	"0,255,255"	7	chr19-chr19-11104	0.0	7.0	7.0	37310.0	128	159	0.11612089161333929	300.0	300.0	13.632988161137142	46.1798040942393	36.55681688249122
chr19	13597373	13597965	chr19	13877777	13880287	"0,255,255"	6	chr19-chr19-11105	0.0	6.0	6.0	281363.0	198	368	0.11377858017709341	300.0	300.0	8.023855803327773	159.80991628396134	153.76982250183022
chr19	6531022	6532986	chr19	6577063	6577994	"0,255,255"	6	chr19-chr19-11106	0.0	6.0	6.0	45524.5	173	97	0.12191404342291667	300.0	300.0	11.865864911917367	38.226762077807905	50.95238535766651
chr19	768285	770649	chr19	917320	917868	"0,255,255"	6	chr19-chr19-11107	0.0	6.0	6.0	148127.0	249	195	0.12120231995513178	300.0	300.0	9.073389214891353	165.36288838582706	122.66771951425928
chr19	48489811	48490154	chr19	48583376	48585426	"0,255,255"	6	chr19-chr19-11108	0.0	6.0	6.0	94418.5	70	284	0.14748899110294347	300.0	300.0	11.438333574287537	44.712327558680556	179.38034834348196
chr19	11797160	11798677	chr19	12141163	12141345	"0,255,255"	5	chr19-chr19-11109	0.0	5.0	5.0	343335.5	282	142	0.17311220115231693	300.0	300.0	7.673029353601647	259.8957956489546	61.08696646937996
chr19	770346	771624	chr19	1000326	1002506	"0,255,255"	7	chr19-chr19-11110	0.0	7.0	7.0	230431.0	234	371	0.11907596346469088	300.0	300.0	9.204460261015203	168.40439338961292	219.2980051552929
chr19	45769747	45770384	chr19	45861491	45863460	"0,255,255"	7	chr19-chr19-11111	0.0	7.0	7.0	92410.0	159	53	0.15800640125130508	300.0	300.0	16.412102344463047	73.12430739818383	6.870831975225304
chr19	39551457	39553308	chr19	39627283	39627963	"0,255,255"	6	chr19-chr19-11112	0.0	6.0	6.0	75240.5	382	52	0.13944731557066134	300.0	300.0	11.468459325999648	272.92468764019736	30.286682510874517
chr19	33143001	33144313	chr19	33234528	33235776	"0,255,255"	6	chr19-chr19-11113	0.0	6.0	6.0	91495.0	210	225	0.13786763894896242	300.0	300.0	9.143872173472378	153.67051198057206	132.56386770259988
chr19	43785370	43786740	chr19	43809899	43810067	"0,255,255"	5	chr19-chr19-11114	0.0	5.0	5.0	23928.0	258	88	0.19123382949140863	300.0	300.0	8.913913163686003	106.35062346865028	47.65193570767041
chr19	17523190	17523872	chr19	17573319	17574241	"0,255,255"	5	chr19-chr19-11115	0.0	5.0	5.0	50249.0	62	104	0.18336510583403148	300.0	300.0	11.683415993132867	32.34224272207745	43.830580340500006
chr19	42242810	42247794	chr19	42279325	42280940	"0,255,255"	11	chr19-chr19-11116	0.0	11.0	11.0	34830.5	248	230	0.09805406659601913	300.0	300.0	18.299900511801173	70.79259060267881	107.59756484170332
chr19	10541557	10544151	chr19	10565554	10566848	"0,255,255"	8	chr19-chr19-11117	0.0	8.0	8.0	23347.0	185	82	0.12103606162871873	300.0	300.0	17.040301146051245	71.77720498662441	8.352011763096364
chr19	7853315	7853825	chr19	7943146	7944555	"0,255,255"	5	chr19-chr19-11118	0.0	5.0	5.0	90280.5	183	178	0.153266091588216	300.0	300.0	8.118418270242351	114.14092251638267	134.36931343051918
chr19	11481999	11482681	chr19	11586698	11588522	"0,255,255"	5	chr19-chr19-11119	0.0	5.0	5.0	105270.0	124	358	0.11736537500310712	300.0	300.0	7.453318032443339	34.941921247775454	215.85039620967194
chr19	47713161	47714933	chr19	47743051	47744482	"0,255,255"	5	chr19-chr19-11120	0.0	5.0	5.0	29719.5	110	143	0.09182567273112284	300.0	300.0	9.709732281951794	20.255572346607742	96.36699902896957
chr19	45523746	45524836	chr19	45576507	45577214	"0,255,255"	7	chr19-chr19-11121	0.0	7.0	7.0	52569.5	233	20	0.22914005657256598	300.0	300.0	18.527227743026252	149.13115341031175	5.133561898486143
chr19	6516717	6518588	chr19	6577444	6578026	"0,255,255"	5	chr19-chr19-11122	0.0	5.0	5.0	60082.5	601	86	0.11990119435702669	300.0	300.0	7.138443959207399	300.0	47.38089667540824
chr19	47962958	47963632	chr19	48152474	48153886	"0,255,255"	5	chr19-chr19-11123	0.0	5.0	5.0	189885.0	149	151	0.14099598741984015	300.0	300.0	8.924975929112172	92.20163490478569	90.01419916744973
chr19	29786376	29787934	chr19	29873314	29873689	"0,255,255"	5	chr19-chr19-11124	0.0	5.0	5.0	86346.5	55	348	0.15215604229580262	300.0	300.0	9.308575228505513	14.11611553604397	232.12805752767832
chr19	3074835	3076291	chr19	3108664	3110327	"0,255,255"	6	chr19-chr19-11125	0.0	6.0	6.0	33932.5	213	112	0.113158434020309	300.0	300.0	10.937583642033733	106.87649811248988	25.481460338645686
chr19	2664001	2664438	chr19	2697558	2699166	"0,255,255"	5	chr19-chr19-11126	0.0	5.0	5.0	34142.5	78	96	0.1438228018375484	300.0	300.0	11.347986599906278	41.33829060836403	24.965813579062154
chr19	3125239	3129382	chr19	3162947	3163631	"0,255,255"	9	chr19-chr19-11127	0.0	9.0	9.0	35978.5	153	271	0.10967717703832934	300.0	300.0	15.5519177658875	24.770663906139927	191.4673406109505
chr19	2049110	2052530	chr19	2095378	2097435	"0,255,255"	8	chr19-chr19-11128	0.0	8.0	8.0	45586.5	234	180	0.0859207974461308	300.0	300.0	13.413201531813366	47.17284683820463	47.272578255279214
chr19	12715653	12717982	chr19	12757298	12758254	"0,255,255"	5	chr19-chr19-11129	0.0	5.0	5.0	40958.5	83	104	0.08953352504042207	300.0	300.0	11.032953077183622	20.75127892119621	41.38294329936711
chr19	2477954	2480296	chr19	2607415	2612582	"0,255,255"	11	chr19-chr19-11130	0.02	11.0	11.0	130873.5	179	639	0.08617109940965911	300.0	300.0	14.988458225632723	16.069549002174895	267.4826094611596
chr19	11292990	11295236	chr19	11345273	11347692	"0,255,255"	7	chr19-chr19-11131	0.0	7.0	7.0	52369.5	364	74	0.08826681278904633	300.0	300.0	12.806614240587296	236.9539360805349	13.209208677828155
chr19	16111338	16112996	chr19	16180620	16184660	"0,255,255"	11	chr19-chr19-11132	0.0	11.0	11.0	70473.0	239	503	0.11355893040841178	300.0	300.0	14.731478524756474	89.26480427854148	279.32323001006665
chr19	6767117	6770391	chr19	6861041	6863984	"0,255,255"	8	chr19-chr19-11133	0.0	8.0	8.0	93758.5	220	524	0.07569377635715915	300.0	300.0	9.926711945271478	48.662999953497376	300.0
chr19	41873360	41878334	chr19	41934324	41935100	"0,255,255"	10	chr19-chr19-11134	0.0	10.0	10.0	58865.0	354	157	0.10230178426357792	300.0	300.0	16.399056243828362	82.4260080678491	78.1503182383668
chr19	39411456	39414676	chr19	39532815	39533096	"0,255,255"	6	chr19-chr19-11135	0.0	6.0	6.0	119889.5	602	308	0.10081152690926701	300.0	300.0	5.651717536697172	265.4176361909566	276.9259511494213
chr19	16340416	16342634	chr19	16371574	16372631	"0,255,255"	5	chr19-chr19-11136	0.0	5.0	5.0	30577.5	92	151	0.0898069098497058	300.0	300.0	9.98460216856611	12.78410462287423	41.99804924158603
chr19	12765285	12766420	chr19	12845528	12849078	"0,255,255"	8	chr19-chr19-11137	0.0	8.0	8.0	81450.5	189	381	0.10044572200906261	300.0	300.0	11.54802011538645	94.88301816704572	204.08247568740214
chr19	35153704	35155730	chr19	35205376	35205685	"0,255,255"	6	chr19-chr19-11138	0.0	6.0	6.0	50813.5	101	31	0.15115252921171038	300.0	300.0	16.41426545117615	41.69859491541353	12.308603416726305
chr19	5546600	5548508	chr19	5578028	5578615	"0,255,255"	5	chr19-chr19-11139	0.0	5.0	5.0	30767.5	45	169	0.11788281753819095	300.0	300.0	11.337341828742243	8.195596788456085	135.28320389524492
chr19	14136705	14138183	chr19	14348316	14349044	"0,255,255"	6	chr19-chr19-11140	0.0	6.0	6.0	211236.0	379	288	0.15999145771049128	300.0	300.0	6.985818444051995	300.0	202.1329216343225
chr19	45640862	45644470	chr19	45681565	45682217	"0,255,255"	8	chr19-chr19-11141	0.0	8.0	8.0	39225.0	576	106	0.11046671540198554	300.0	300.0	12.153702960056876	300.0	67.94458308482302
chr19	48201143	48204646	chr19	48260146	48260362	"0,255,255"	6	chr19-chr19-11142	0.0	6.0	6.0	57359.5	70	75	0.09490216609554822	300.0	300.0	14.96406726562504	6.727898489574273	59.113806431608886
chr19	44908336	44911785	chr19	44951077	44952284	"0,255,255"	8	chr19-chr19-11143	0.0	8.0	8.0	41620.0	98	182	0.10107135043222903	300.0	300.0	16.45520471457339	9.278672510917556	111.18365932104317
chr19	33416130	33418182	chr19	33771688	33771961	"0,255,255"	5	chr19-chr19-11144	0.0	5.0	5.0	354668.5	94	121	0.12650220634743506	300.0	300.0	10.423425375272945	10.5453043080159	62.09739908298365
chr19	35141573	35143389	chr19	35266869	35269967	"0,255,255"	8	chr19-chr19-11145	0.0	8.0	8.0	125937.0	141	333	0.09576479601393129	300.0	300.0	13.042665780589584	38.96852542664704	180.52689786965718
chr19	16834195	16838382	chr19	16898049	16899931	"0,255,255"	11	chr19-chr19-11146	0.0	11.0	11.0	62701.5	134	206	0.10661703500858959	300.0	300.0	21.843243847149044	34.76864931462278	110.32670379740296
chr19	11035777	11037378	chr19	11088795	11091022	"0,255,255"	5	chr19-chr19-11147	0.0	5.0	5.0	53331.0	311	110	0.07683323661384181	300.0	300.0	8.018486002287077	208.81890105694347	31.825318689675157
chr19	4139923	4140572	chr19	4185651	4188022	"0,255,255"	5	chr19-chr19-11148	0.0	5.0	5.0	46589.0	100	116	0.09738994362840613	300.0	300.0	10.379585092851137	49.91165990137428	46.94422640660266
chr19	33124291	33126462	chr19	33183998	33184512	"0,255,255"	5	chr19-chr19-11149	0.0	5.0	5.0	58878.5	99	116	0.10954101666956666	300.0	300.0	10.401782566298433	33.29111572151393	75.30179911907463
chr19	19365379	19367980	chr19	19405111	19408571	"0,255,255"	11	chr19-chr19-11150	0.0	11.0	11.0	40161.5	250	208	0.1067577603476539	300.0	300.0	18.74862463331634	141.12344863550456	79.4774209577491
chr19	48646590	48646822	chr19	48788047	48789675	"0,255,255"	5	chr19-chr19-11151	0.0	5.0	5.0	142155.0	180	330	0.15812775793429382	300.0	300.0	6.821377725972016	131.6722203099813	155.16440976634956
chr19	17702527	17704146	chr19	17754853	17755432	"0,255,255"	5	chr19-chr19-11152	0.0	5.0	5.0	51806.0	172	84	0.13381147850672723	300.0	300.0	9.900813541547098	82.18699230290343	35.3913688571197
chr19	7293122	7296719	chr19	7337474	7341324	"0,255,255"	9	chr19-chr19-11153	0.0	9.0	9.0	44478.5	342	464	0.07109060474876	300.0	300.0	10.310847875917998	189.1878569857018	143.95910065803736
chr19	4166604	4168394	chr19	4204545	4204735	"0,255,255"	5	chr19-chr19-11154	0.0	5.0	5.0	37141.0	58	66	0.14854425745342753	300.0	300.0	12.844030188718921	15.851594061342944	18.4091631019062
chr19	51366597	51368083	chr19	51395596	51398733	"0,255,255"	8	chr19-chr19-11155	0.0	8.0	8.0	29824.5	81	145	0.10179282016276409	300.0	300.0	17.947673975202935	22.655758156973988	32.75966917205787
chr19	39052671	39052883	chr19	39119935	39122454	"0,255,255"	5	chr19-chr19-11156	0.0	5.0	5.0	68417.5	24	253	0.10769594645103862	300.0	300.0	11.909753985450426	5.6106959113053225	111.92183030778926
chr19	42133101	42133410	chr19	42244962	42247060	"0,255,255"	5	chr19-chr19-11157	0.0	5.0	5.0	112755.5	296	108	0.122192617265387	300.0	300.0	8.165608090256535	187.51609504573923	16.099740118009844
chr19	45769907	45770713	chr19	45796363	45799275	"0,255,255"	10	chr19-chr19-11158	0.0	10.0	10.0	27509.0	222	86	0.1582128185894494	300.0	300.0	21.155486710431713	148.5432341766998	17.562393540725786
chr19	34120022	34121383	chr19	34144214	34145918	"0,255,255"	6	chr19-chr19-11159	0.0	6.0	6.0	24363.5	56	142	0.1151520899541089	300.0	300.0	13.8660602695895	19.791662422920965	75.24134102794105
chr19	43594872	43595386	chr19	43784763	43785627	"0,255,255"	5	chr19-chr19-11160	0.0	5.0	5.0	190066.0	109	312	0.21343804771972896	300.0	300.0	8.031529680958714	36.343254772893204	214.583838993943
chr19	6531120	6532768	chr19	6588593	6592742	"0,255,255"	8	chr19-chr19-11161	0.0	8.0	8.0	58723.5	157	303	0.08117788642616151	300.0	300.0	12.992364420888588	37.37482838705363	82.7449095858146
chr19	14431408	14432897	chr19	14471367	14473468	"0,255,255"	5	chr19-chr19-11162	0.0	5.0	5.0	40265.0	155	116	0.08192691636707145	300.0	300.0	9.416465155149204	96.65299370568226	21.71717490580596
chr19	42133034	42133288	chr19	42295805	42297461	"0,255,255"	5	chr19-chr19-11163	0.0	5.0	5.0	163472.0	203	167	0.15398828783130183	300.0	300.0	8.031882409158586	83.48577296029671	62.43970218853731
chr19	13795393	13799119	chr19	13861512	13862119	"0,255,255"	6	chr19-chr19-11164	0.0	6.0	6.0	64559.5	102	169	0.08145422471944236	300.0	300.0	11.7936725982611	12.651502388761923	42.88705170458434
chr19	5047948	5048746	chr19	5575477	5578480	"0,255,255"	6	chr19-chr19-11165	0.0	6.0	6.0	528631.5	287	213	0.0928548160245577	300.0	300.0	8.475778828176457	187.9880290167789	114.48691690235458
chr19	13879135	13880401	chr19	14047210	14049174	"0,255,255"	6	chr19-chr19-11166	0.0	6.0	6.0	168424.0	449	98	0.10926970764995163	300.0	300.0	9.348421398194247	293.82509937245896	16.30294830442012
chr19	1624579	1625335	chr19	1671184	1672433	"0,255,255"	5	chr19-chr19-11167	0.0	5.0	5.0	46851.5	76	287	0.1466920846672252	300.0	300.0	9.0066248118237	34.6292350095858	137.79118990825575
chr19	48150949	48153303	chr19	48193644	48194748	"0,255,255"	5	chr19-chr19-11168	0.0	5.0	5.0	42070.0	191	75	0.08505425961763634	300.0	300.0	9.923151423163437	112.67667896770921	34.28949974765272
chr19	44723606	44724118	chr19	44752016	44753783	"0,255,255"	5	chr19-chr19-11169	0.0	5.0	5.0	29037.5	320	74	0.12905556373751054	300.0	300.0	8.829444517622258	188.60482196880758	11.823895941157268
chr19	46347235	46350783	chr19	46395379	46395822	"0,255,255"	6	chr19-chr19-11170	0.0	6.0	6.0	46591.5	165	176	0.08843426602589421	300.0	300.0	10.41625117091663	63.304531487105685	123.62438531013827
chr19	3325361	3328453	chr19	3440208	3441246	"0,255,255"	6	chr19-chr19-11171	0.0	6.0	6.0	113820.0	314	75	0.08545790695141495	300.0	300.0	10.990660701180625	166.6009362988022	35.251517160965705
chr19	1624413	1626091	chr19	1651305	1652916	"0,255,255"	5	chr19-chr19-11172	0.0	5.0	5.0	26858.5	117	136	0.08942463659403663	300.0	300.0	9.684052531236848	38.69157599871852	25.721273943168505
chr19	51600356	51602975	chr19	51656972	51657214	"0,255,255"	6	chr19-chr19-11173	0.0	6.0	6.0	55427.5	105	179	0.12336286463101845	300.0	300.0	11.565329441027727	8.990377156494754	110.12549323531289
chr19	6551921	6552352	chr19	6587251	6589818	"0,255,255"	5	chr19-chr19-11174	0.0	5.0	5.0	36398.0	84	177	0.09810461299459189	300.0	300.0	9.83814450593038	60.00425323357337	28.0083863152751
chr19	40302902	40305562	chr19	40444703	40447433	"0,255,255"	8	chr19-chr19-11175	0.0	8.0	8.0	141836.0	230	154	0.08730764519711658	300.0	300.0	14.022906057483585	109.1220628224046	40.91448871102534
chr19	50413693	50420537	chr19	50460046	50463168	"0,255,255"	13	chr19-chr19-11176	0.0	13.0	13.0	44492.0	312	412	0.0767314707375321	300.0	300.0	17.8504618567502	116.38441289863675	300.0
chr19	46638472	46639901	chr19	46727278	46729039	"0,255,255"	6	chr19-chr19-11177	0.0	6.0	6.0	88972.0	386	251	0.11063986072393221	300.0	300.0	7.290692187984694	300.0	113.36746350591237
chr19	45506132	45509604	chr19	45557690	45558666	"0,255,255"	7	chr19-chr19-11178	0.0	7.0	7.0	50310.0	205	133	0.09257299497772056	300.0	300.0	12.732931807617494	30.968440255539655	78.31469195470949
chr19	41204036	41206014	chr19	41307210	41310896	"0,255,255"	7	chr19-chr19-11179	0.0	7.0	7.0	104028.0	200	391	0.07269856667741899	300.0	300.0	9.521282094456591	126.53151870025938	200.14579704534646
chr19	632592	632916	chr19	660669	662398	"0,255,255"	5	chr19-chr19-11180	0.0	5.0	5.0	28779.5	25	99	0.14326236227851266	300.0	300.0	13.875535927856074	8.662988199318475	8.890069790687527
chr19	44002091	44003661	chr19	44093632	44095326	"0,255,255"	7	chr19-chr19-11181	0.0	7.0	7.0	91603.0	71	54	0.12615339511669763	300.0	300.0	18.87420702069027	27.165243714057965	14.540464501678649
chr19	1315521	1316116	chr19	1381711	1384262	"0,255,255"	5	chr19-chr19-11182	0.0	5.0	5.0	67168.0	147	85	0.09348939280285648	300.0	300.0	10.218614092799326	83.36075678614908	8.247200661617077
chr19	50368975	50369402	chr19	50555333	50556804	"0,255,255"	5	chr19-chr19-11183	0.0	5.0	5.0	186880.0	129	78	0.15496187026226893	300.0	300.0	10.696209096679905	50.75361133717269	34.18973665318783
chr19	8266242	8269544	chr19	8321170	8321857	"0,255,255"	7	chr19-chr19-11184	0.0	7.0	7.0	53620.5	134	101	0.10322503927322665	300.0	300.0	14.899278493066099	11.469715101548369	47.13944666934673
chr19	35235483	35236770	chr19	35267648	35269799	"0,255,255"	6	chr19-chr19-11185	0.0	6.0	6.0	32597.0	40	263	0.10265885855420122	300.0	300.0	13.167251293395859	7.805175103074116	138.44035712302752
chr19	17345923	17346655	chr19	17389176	17391925	"0,255,255"	6	chr19-chr19-11186	0.0	6.0	3.0	44261.5	216	141	0.1013907370610008	300.0	300.0	10.29305883098869	149.60345327811402	7.725858993736468
chr19	13194659	13195904	chr19	13247811	13248015	"0,255,255"	5	chr19-chr19-11187	0.0	5.0	5.0	52631.5	268	21	0.2029797306817022	300.0	300.0	12.103238958682528	160.2366755510635	11.196474400649404
chr19	35067146	35067349	chr19	35114614	35116552	"0,255,255"	5	chr19-chr19-11188	0.0	5.0	5.0	48335.5	141	154	0.13737395131143693	300.0	300.0	9.002669926183112	100.1670277135839	89.84621959313664
chr19	41706721	41707227	chr19	41746731	41748649	"0,255,255"	5	chr19-chr19-11189	0.0	5.0	5.0	40716.0	61	65	0.12133565584067096	300.0	300.0	12.764945984788104	46.33073957154967	14.978668395756154
